

Año: 2019 Mes: 1

FECHA            LICENCIA                        NOMBRE                         FALTA
2020/04/22       12858682     ZAMORA ZAVALETA RONAL MANUEL                                       310
2020/04/22       49927087     ZAMORA ZAVALETA RONAL MANUEL                                       326
2020/04/24       45043076     ZAMORA ZAVALETA RONAL MANUEL                                       328
2020/04/26       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       149
2020/04/26       86429854     ZAMORA ZAVALETA RONAL MANUEL                                       207
2020/04/30       67185679     ZAMORA ZAVALETA RONAL MANUEL                                       107
2020/04/30       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       147
========================================================================================================================================================================================================


Año: 2020 Mes: 5

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/05/01       54447051     ZAMORA ZAVALETA RONAL MANUEL                                       146
2020/05/01       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       314
2020/05/01       86429854     ZAMORA ZAVALETA RONAL MANUEL                                       333
2020/05/03       21621497     ZAMORA ZAVALETA RONAL MANUEL                                       320
2020/05/05       24859596     ZAMORA ZAVALETA RONAL MANUEL                                       329
2020/05/05       37080813     ZAMORA ZAVALETA RONAL MANUEL                                       124
2020/05/05       21621497     ZAMORA ZAVALETA RONAL MANUEL                                       120
2020/05/06       99950484     ZAMORA ZAVALETA RONAL MANUEL                                       107
2020/05/07       30441350     ZAMORA ZAVALETA RONAL MANUEL                                       139
2020/05/07       30441350     ZAMORA ZAVALETA RONAL MANUEL                                       125
2020/05/08       34976629     ZAMORA ZAVALETA RONAL MANUEL                                       150
2020/05/08       79766395     ZAMORA ZAVALETA RONAL MANUEL                                       146
2020/05/08       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       310
2020/05/08       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       314
2020/05/10       73357516     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/05/11       49927087     ZAMORA ZAVALETA RONAL MANUEL                                       155
2020/05/11       30046639     ZAMORA ZAVALETA RONAL MANUEL                                       154
2020/05/11       87282766     ZAMORA ZAVALETA RONAL MANUEL                                       204
2020/05/12       48878256     ZAMORA ZAVALETA RONAL MANUEL                                       107
2020/05/13       37080813     ZAMORA ZAVALETA RONAL MANUEL                                       204
2020/05/13       48450395     ZAMORA ZAVALETA RONAL MANUEL                                       147
2020/05/13       26522329     ZAMORA ZAVALETA RONAL MANUEL                                       146
2020/05/14       13628871     ZAMORA ZAVALETA RONAL MANUEL                                       131
2020/05/14       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       129
2020/05/14       60784914     ZAMORA ZAVALETA RONAL MANUEL                                       309
2020/05/14       29833157     ZAMORA ZAVALETA RONAL MANUEL                                       102
2020/05/15       79766395     ZAMORA ZAVALETA RONAL MANUEL                                       310
2020/05/15       28820944     ZAMORA ZAVALETA RONAL MANUEL                                       329
2020/05/15       60335381     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/05/16       67185679     ZAMORA ZAVALETA RONAL MANUEL                                       109
2020/05/16       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       140
2020/05/16       35683701     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/05/17       64532449     ZAMORA ZAVALETA RONAL MANUEL                                       322
2020/05/18       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       316
2020/05/18       47528229     ZAMORA ZAVALETA RONAL MANUEL                                       130
2020/05/19       87495937     ZAMORA ZAVALETA RONAL MANUEL                                       160
2020/05/19       73818744     ZAMORA ZAVALETA RONAL MANUEL                                       332
2020/05/19       39544560     ZAMORA ZAVALETA RONAL MANUEL                                       115
2020/05/20       29833157     ZAMORA ZAVALETA RONAL MANUEL                                       159
2020/05/21       88854166     ZAMORA ZAVALETA RONAL MANUEL                                       334
2020/05/21       35671623     ZAMORA ZAVALETA RONAL MANUEL                                       305
2020/05/22       27864822     ZAMORA ZAVALETA RONAL MANUEL                                       204
2020/05/22       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       110
2020/05/23       54447051     ZAMORA ZAVALETA RONAL MANUEL                                       124
2020/05/24       64178096     ZAMORA ZAVALETA RONAL MANUEL                                       132
2020/05/24       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       101
2020/05/25       99950484     ZAMORA ZAVALETA RONAL MANUEL                                       338
2020/05/25       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       160
2020/05/25       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       319
2020/05/26       48528209     ZAMORA ZAVALETA RONAL MANUEL                                       338
2020/05/26       31107104     ZAMORA ZAVALETA RONAL MANUEL                                       122
2020/05/26       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       148
2020/05/26       99950484     ZAMORA ZAVALETA RONAL MANUEL                                       145
2020/05/27       87282766     ZAMORA ZAVALETA RONAL MANUEL                                       323
2020/05/27       60784914     ZAMORA ZAVALETA RONAL MANUEL                                       201
2020/05/30       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       153
2020/05/30       48878256     ZAMORA ZAVALETA RONAL MANUEL                                       328
2020/05/31       54447051     ZAMORA ZAVALETA RONAL MANUEL                                       341
2020/05/31       60784914     ZAMORA ZAVALETA RONAL MANUEL                                       128
========================================================================================================================================================================================================


Año: 2020 Mes: 6

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/06/01       89941095     ZAMORA ZAVALETA RONAL MANUEL                                       314
2020/06/01       38862473     ZAMORA ZAVALETA RONAL MANUEL                                       108
2020/06/04       25518120     ZAMORA ZAVALETA RONAL MANUEL                                       337
2020/06/04       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       149
2020/06/05       54665716     ZAMORA ZAVALETA RONAL MANUEL                                       151
2020/06/05       29833157     ZAMORA ZAVALETA RONAL MANUEL                                       109
2020/06/05       27185429     ZAMORA ZAVALETA RONAL MANUEL                                       134
2020/06/06       73818744     ZAMORA ZAVALETA RONAL MANUEL                                       324
2020/06/06       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       140
2020/06/08       28820944     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/06/08       37080813     ZAMORA ZAVALETA RONAL MANUEL                                       312
2020/06/09       26522329     ZAMORA ZAVALETA RONAL MANUEL                                       202
2020/06/09       26522329     ZAMORA ZAVALETA RONAL MANUEL                                       123
2020/06/09       54141214     ZAMORA ZAVALETA RONAL MANUEL                                       147
2020/06/10       88854166     ZAMORA ZAVALETA RONAL MANUEL                                       122
2020/06/11       35912665     ZAMORA ZAVALETA RONAL MANUEL                                       335
2020/06/13       47528229     ZAMORA ZAVALETA RONAL MANUEL                                       161
2020/06/13       27185429     ZAMORA ZAVALETA RONAL MANUEL                                       165
2020/06/13       60784914     ZAMORA ZAVALETA RONAL MANUEL                                       309
2020/06/13       16136330     ZAMORA ZAVALETA RONAL MANUEL                                       314
2020/06/14       66849703     ZAMORA ZAVALETA RONAL MANUEL                                       331
2020/06/15       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       155
2020/06/15       35912665     ZAMORA ZAVALETA RONAL MANUEL                                       111
2020/06/15       31107104     ZAMORA ZAVALETA RONAL MANUEL                                       101
2020/06/15       19963454     ZAMORA ZAVALETA RONAL MANUEL                                       109
2020/06/16       64178096     ZAMORA ZAVALETA RONAL MANUEL                                       320
2020/06/18       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       316
2020/06/19       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/06/19       84186239     ZAMORA ZAVALETA RONAL MANUEL                                       336
2020/06/19       81528434     ZAMORA ZAVALETA RONAL MANUEL                                       204
2020/06/19       88854166     ZAMORA ZAVALETA RONAL MANUEL                                       135
2020/06/20       13219606     ZAMORA ZAVALETA RONAL MANUEL                                       313
2020/06/20       54447051     ZAMORA ZAVALETA RONAL MANUEL                                       311
2020/06/20       89314225     ZAMORA ZAVALETA RONAL MANUEL                                       110
2020/06/21       15559308     ZAMORA ZAVALETA RONAL MANUEL                                       110
2020/06/22       80310768     ZAMORA ZAVALETA RONAL MANUEL                                       326
2020/06/22       69252518     ZAMORA ZAVALETA RONAL MANUEL                                       124
2020/06/22       54141214     ZAMORA ZAVALETA RONAL MANUEL                                       204
2020/06/23       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       322
2020/06/23       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       129
2020/06/24       70414420     ZAMORA ZAVALETA RONAL MANUEL                                       301
2020/06/24       53374153     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/06/24       77763722     ZAMORA ZAVALETA RONAL MANUEL                                       322
2020/06/25       50200823     ZAMORA ZAVALETA RONAL MANUEL                                       119
2020/06/25       54447051     ZAMORA ZAVALETA RONAL MANUEL                                       130
2020/06/26       44188994     ZAMORA ZAVALETA RONAL MANUEL                                       159
2020/06/26       19963454     ZAMORA ZAVALETA RONAL MANUEL                                       131
2020/06/28       79672079     ZAMORA ZAVALETA RONAL MANUEL                                       318
2020/06/28       50201756     ZAMORA ZAVALETA RONAL MANUEL                                       118
2020/06/29       81799482     ZAMORA ZAVALETA RONAL MANUEL                                       338
2020/06/29       30046639     ZAMORA ZAVALETA RONAL MANUEL                                       138
2020/06/29       97849227     ZAMORA ZAVALETA RONAL MANUEL                                       109
2020/06/30       97849227     ZAMORA ZAVALETA RONAL MANUEL                                       323
2020/06/30       69252518     ZAMORA ZAVALETA RONAL MANUEL                                       151
========================================================================================================================================================================================================


Año: 2020 Mes: 7

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/07/01       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       329
2020/07/02       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       132
2020/07/02       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       332
2020/07/04       64532449     ZAMORA ZAVALETA RONAL MANUEL                                       159
2020/07/04       58992942     ZAMORA ZAVALETA RONAL MANUEL                                       147
2020/07/05       86429854     ZAMORA ZAVALETA RONAL MANUEL                                       125
2020/07/07       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/07/07       82870470     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/07/07       34976629     ZAMORA ZAVALETA RONAL MANUEL                                       310
2020/07/07       39544560     ZAMORA ZAVALETA RONAL MANUEL                                       332
2020/07/08       49927087     ZAMORA ZAVALETA RONAL MANUEL                                       136
2020/07/09       54141214     ZAMORA ZAVALETA RONAL MANUEL                                       336
2020/07/10       16925690     ZAMORA ZAVALETA RONAL MANUEL                                       128
2020/07/10       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       155
2020/07/10       36079131     ZAMORA ZAVALETA RONAL MANUEL                                       328
2020/07/10       15029228     ZAMORA ZAVALETA RONAL MANUEL                                       102
2020/07/11       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       334
2020/07/11       99950484     ZAMORA ZAVALETA RONAL MANUEL                                       326
2020/07/13       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       141
2020/07/14       25518120     ZAMORA ZAVALETA RONAL MANUEL                                       118
2020/07/14       16136330     ZAMORA ZAVALETA RONAL MANUEL                                       126
2020/07/14       79766395     ZAMORA ZAVALETA RONAL MANUEL                                       130
2020/07/14       97849227     ZAMORA ZAVALETA RONAL MANUEL                                       341
2020/07/14       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/07/14       30046639     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/07/15       39244942     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/07/15       49927087     ZAMORA ZAVALETA RONAL MANUEL                                       139
2020/07/15       35912665     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/07/16       27864822     ZAMORA ZAVALETA RONAL MANUEL                                       202
2020/07/17       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       313
2020/07/18       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       327
2020/07/19       45043076     ZAMORA ZAVALETA RONAL MANUEL                                       154
2020/07/19       39544560     ZAMORA ZAVALETA RONAL MANUEL                                       341
2020/07/20       48528209     ZAMORA ZAVALETA RONAL MANUEL                                       341
2020/07/20       13219606     ZAMORA ZAVALETA RONAL MANUEL                                       313
2020/07/21       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       131
2020/07/22       16925690     ZAMORA ZAVALETA RONAL MANUEL                                       143
2020/07/22       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       328
2020/07/23       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       319
2020/07/23       89941095     ZAMORA ZAVALETA RONAL MANUEL                                       164
2020/07/24       43454884     ZAMORA ZAVALETA RONAL MANUEL                                       150
2020/07/24       66849703     ZAMORA ZAVALETA RONAL MANUEL                                       115
2020/07/24       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       135
2020/07/25       70414420     ZAMORA ZAVALETA RONAL MANUEL                                       317
2020/07/25       60335381     ZAMORA ZAVALETA RONAL MANUEL                                       163
2020/07/26       99950484     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/07/26       35297848     ZAMORA ZAVALETA RONAL MANUEL                                       122
2020/07/27       29989682     ZAMORA ZAVALETA RONAL MANUEL                                       326
2020/07/28       99950484     ZAMORA ZAVALETA RONAL MANUEL                                       135
2020/07/28       58992942     ZAMORA ZAVALETA RONAL MANUEL                                       333
2020/07/29       16477908     ZAMORA ZAVALETA RONAL MANUEL                                       126
2020/07/29       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       153
========================================================================================================================================================================================================


Año: 2020 Mes: 8

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/08/01       32090869     ZAMORA ZAVALETA RONAL MANUEL                                       166
2020/08/02       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       338
2020/08/02       27864822     ZAMORA ZAVALETA RONAL MANUEL                                       141
2020/08/02       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       160
2020/08/03       75348522     ZAMORA ZAVALETA RONAL MANUEL                                       124
2020/08/03       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       133
2020/08/03       32090869     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/08/03       47844324     ZAMORA ZAVALETA RONAL MANUEL                                       150
2020/08/03       64532449     ZAMORA ZAVALETA RONAL MANUEL                                       304
2020/08/04       44188994     ZAMORA ZAVALETA RONAL MANUEL                                       304
2020/08/05       45043076     ZAMORA ZAVALETA RONAL MANUEL                                       145
2020/08/06       43454884     ZAMORA ZAVALETA RONAL MANUEL                                       324
2020/08/06       68310808     ZAMORA ZAVALETA RONAL MANUEL                                       338
2020/08/07       58992942     ZAMORA ZAVALETA RONAL MANUEL                                       207
2020/08/07       38862473     ZAMORA ZAVALETA RONAL MANUEL                                       135
2020/08/07       71832810     ZAMORA ZAVALETA RONAL MANUEL                                       116
2020/08/08       53374153     ZAMORA ZAVALETA RONAL MANUEL                                       341
2020/08/08       69494747     ZAMORA ZAVALETA RONAL MANUEL                                       146
2020/08/08       35671623     ZAMORA ZAVALETA RONAL MANUEL                                       110
2020/08/09       68303148     ZAMORA ZAVALETA RONAL MANUEL                                       115
2020/08/09       35671623     ZAMORA ZAVALETA RONAL MANUEL                                       307
2020/08/09       49927087     ZAMORA ZAVALETA RONAL MANUEL                                       304
2020/08/12       89941095     ZAMORA ZAVALETA RONAL MANUEL                                       331
2020/08/13       48450395     ZAMORA ZAVALETA RONAL MANUEL                                       339
2020/08/13       15559308     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/08/13       13219606     ZAMORA ZAVALETA RONAL MANUEL                                       152
2020/08/14       16925690     ZAMORA ZAVALETA RONAL MANUEL                                       143
2020/08/14       75348522     ZAMORA ZAVALETA RONAL MANUEL                                       117
2020/08/14       16477908     ZAMORA ZAVALETA RONAL MANUEL                                       338
2020/08/15       74325123     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/08/15       79672079     ZAMORA ZAVALETA RONAL MANUEL                                       170
2020/08/15       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       141
2020/08/17       45043076     ZAMORA ZAVALETA RONAL MANUEL                                       146
2020/08/17       16925690     ZAMORA ZAVALETA RONAL MANUEL                                       308
2020/08/18       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       302
2020/08/19       39244942     ZAMORA ZAVALETA RONAL MANUEL                                       136
2020/08/19       60335381     ZAMORA ZAVALETA RONAL MANUEL                                       149
2020/08/20       63291514     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/08/20       19568447     ZAMORA ZAVALETA RONAL MANUEL                                       137
2020/08/20       38862473     ZAMORA ZAVALETA RONAL MANUEL                                       318
2020/08/21       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/08/21       81528434     ZAMORA ZAVALETA RONAL MANUEL                                       312
2020/08/21       19963454     ZAMORA ZAVALETA RONAL MANUEL                                       330
2020/08/21       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       202
2020/08/21       15559308     ZAMORA ZAVALETA RONAL MANUEL                                       305
2020/08/21       73818744     ZAMORA ZAVALETA RONAL MANUEL                                       207
2020/08/22       50201756     ZAMORA ZAVALETA RONAL MANUEL                                       123
2020/08/24       53374153     ZAMORA ZAVALETA RONAL MANUEL                                       125
2020/08/25       87495937     ZAMORA ZAVALETA RONAL MANUEL                                       336
2020/08/26       67185679     ZAMORA ZAVALETA RONAL MANUEL                                       335
2020/08/27       73357516     ZAMORA ZAVALETA RONAL MANUEL                                       166
2020/08/27       86718074     ZAMORA ZAVALETA RONAL MANUEL                                       307
2020/08/27       26522329     ZAMORA ZAVALETA RONAL MANUEL                                       123
2020/08/29       13219606     ZAMORA ZAVALETA RONAL MANUEL                                       141
2020/08/30       81799482     ZAMORA ZAVALETA RONAL MANUEL                                       118
2020/08/30       37080813     ZAMORA ZAVALETA RONAL MANUEL                                       339
2020/08/30       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/08/30       69252518     ZAMORA ZAVALETA RONAL MANUEL                                       327
2020/08/31       15559308     ZAMORA ZAVALETA RONAL MANUEL                                       148
2020/08/31       48878256     ZAMORA ZAVALETA RONAL MANUEL                                       312
2020/08/31       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       121
========================================================================================================================================================================================================


Año: 2020 Mes: 9

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/09/01       74325123     ZAMORA ZAVALETA RONAL MANUEL                                       309
2020/09/02       79672079     ZAMORA ZAVALETA RONAL MANUEL                                       136
2020/09/03       29833157     ZAMORA ZAVALETA RONAL MANUEL                                       110
2020/09/04       13219606     ZAMORA ZAVALETA RONAL MANUEL                                       102
2020/09/04       48878256     ZAMORA ZAVALETA RONAL MANUEL                                       202
2020/09/04       86718074     ZAMORA ZAVALETA RONAL MANUEL                                       301
2020/09/04       87282766     ZAMORA ZAVALETA RONAL MANUEL                                       111
2020/09/05       35671623     ZAMORA ZAVALETA RONAL MANUEL                                       147
2020/09/07       24859596     ZAMORA ZAVALETA RONAL MANUEL                                       331
2020/09/09       86718074     ZAMORA ZAVALETA RONAL MANUEL                                       141
2020/09/11       51395324     ZAMORA ZAVALETA RONAL MANUEL                                       202
2020/09/12       35683701     ZAMORA ZAVALETA RONAL MANUEL                                       328
2020/09/12       30441350     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/09/12       64178096     ZAMORA ZAVALETA RONAL MANUEL                                       313
2020/09/13       30441350     ZAMORA ZAVALETA RONAL MANUEL                                       207
2020/09/15       30046639     ZAMORA ZAVALETA RONAL MANUEL                                       204
2020/09/15       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/09/16       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       118
2020/09/17       89941095     ZAMORA ZAVALETA RONAL MANUEL                                       140
2020/09/17       29989682     ZAMORA ZAVALETA RONAL MANUEL                                       149
2020/09/17       16136330     ZAMORA ZAVALETA RONAL MANUEL                                       108
2020/09/19       43454884     ZAMORA ZAVALETA RONAL MANUEL                                       119
2020/09/19       82031355     ZAMORA ZAVALETA RONAL MANUEL                                       319
2020/09/19       67185679     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/09/20       82031355     ZAMORA ZAVALETA RONAL MANUEL                                       208
2020/09/20       54141214     ZAMORA ZAVALETA RONAL MANUEL                                       122
2020/09/21       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       321
2020/09/21       52003695     ZAMORA ZAVALETA RONAL MANUEL                                       122
2020/09/21       88167677     ZAMORA ZAVALETA RONAL MANUEL                                       332
2020/09/22       19963454     ZAMORA ZAVALETA RONAL MANUEL                                       150
2020/09/22       88854166     ZAMORA ZAVALETA RONAL MANUEL                                       331
2020/09/23       82870470     ZAMORA ZAVALETA RONAL MANUEL                                       335
2020/09/24       28820944     ZAMORA ZAVALETA RONAL MANUEL                                       154
2020/09/24       19963454     ZAMORA ZAVALETA RONAL MANUEL                                       334
2020/09/25       49927087     ZAMORA ZAVALETA RONAL MANUEL                                       116
2020/09/25       89941095     ZAMORA ZAVALETA RONAL MANUEL                                       320
2020/09/25       54447051     ZAMORA ZAVALETA RONAL MANUEL                                       165
2020/09/25       69494747     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/09/27       15029228     ZAMORA ZAVALETA RONAL MANUEL                                       102
2020/09/29       85501710     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/09/29       34976629     ZAMORA ZAVALETA RONAL MANUEL                                       206
2020/09/30       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       332
2020/09/30       52003695     ZAMORA ZAVALETA RONAL MANUEL                                       124
2020/09/30       48878256     ZAMORA ZAVALETA RONAL MANUEL                                       101
========================================================================================================================================================================================================


Año: 2020 Mes: 10

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/10/03       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       120
2020/10/03       69252518     ZAMORA ZAVALETA RONAL MANUEL                                       132
2020/10/04       29833157     ZAMORA ZAVALETA RONAL MANUEL                                       302
2020/10/04       45043076     ZAMORA ZAVALETA RONAL MANUEL                                       134
2020/10/05       68310808     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/10/05       87282766     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/10/06       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/10/06       19963454     ZAMORA ZAVALETA RONAL MANUEL                                       336
2020/10/07       97849227     ZAMORA ZAVALETA RONAL MANUEL                                       328
2020/10/07       48878256     ZAMORA ZAVALETA RONAL MANUEL                                       115
2020/10/07       79672079     ZAMORA ZAVALETA RONAL MANUEL                                       131
2020/10/07       79672079     ZAMORA ZAVALETA RONAL MANUEL                                       127
2020/10/09       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       135
2020/10/09       15559308     ZAMORA ZAVALETA RONAL MANUEL                                       148
2020/10/09       85501710     ZAMORA ZAVALETA RONAL MANUEL                                       129
2020/10/10       16477908     ZAMORA ZAVALETA RONAL MANUEL                                       323
2020/10/10       86429854     ZAMORA ZAVALETA RONAL MANUEL                                       142
2020/10/10       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       145
2020/10/11       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       335
2020/10/12       82870470     ZAMORA ZAVALETA RONAL MANUEL                                       118
2020/10/12       35912665     ZAMORA ZAVALETA RONAL MANUEL                                       157
2020/10/13       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       127
2020/10/13       73972114     ZAMORA ZAVALETA RONAL MANUEL                                       102
2020/10/13       73357516     ZAMORA ZAVALETA RONAL MANUEL                                       314
2020/10/13       36079131     ZAMORA ZAVALETA RONAL MANUEL                                       203
2020/10/14       30441350     ZAMORA ZAVALETA RONAL MANUEL                                       153
2020/10/14       30046639     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/10/15       87495937     ZAMORA ZAVALETA RONAL MANUEL                                       123
2020/10/16       68310808     ZAMORA ZAVALETA RONAL MANUEL                                       151
2020/10/17       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       334
2020/10/17       43454884     ZAMORA ZAVALETA RONAL MANUEL                                       152
2020/10/17       73818744     ZAMORA ZAVALETA RONAL MANUEL                                       147
2020/10/17       86718074     ZAMORA ZAVALETA RONAL MANUEL                                       107
2020/10/17       29989682     ZAMORA ZAVALETA RONAL MANUEL                                       139
2020/10/18       87495937     ZAMORA ZAVALETA RONAL MANUEL                                       129
2020/10/19       44188994     ZAMORA ZAVALETA RONAL MANUEL                                       306
2020/10/19       19963454     ZAMORA ZAVALETA RONAL MANUEL                                       131
2020/10/20       66849703     ZAMORA ZAVALETA RONAL MANUEL                                       114
2020/10/21       19568447     ZAMORA ZAVALETA RONAL MANUEL                                       138
2020/10/21       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/10/22       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       118
2020/10/22       85501710     ZAMORA ZAVALETA RONAL MANUEL                                       331
2020/10/23       64178096     ZAMORA ZAVALETA RONAL MANUEL                                       306
2020/10/23       60335381     ZAMORA ZAVALETA RONAL MANUEL                                       166
2020/10/23       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       207
2020/10/24       87282766     ZAMORA ZAVALETA RONAL MANUEL                                       134
2020/10/24       64532449     ZAMORA ZAVALETA RONAL MANUEL                                       106
2020/10/25       69252518     ZAMORA ZAVALETA RONAL MANUEL                                       306
2020/10/27       64532449     ZAMORA ZAVALETA RONAL MANUEL                                       204
2020/10/27       79766395     ZAMORA ZAVALETA RONAL MANUEL                                       153
2020/10/28       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       302
2020/10/29       45043076     ZAMORA ZAVALETA RONAL MANUEL                                       318
2020/10/29       54447051     ZAMORA ZAVALETA RONAL MANUEL                                       132
2020/10/29       50200823     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/10/30       12443643     ZAMORA ZAVALETA RONAL MANUEL                                       321
2020/10/31       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       318
========================================================================================================================================================================================================


Año: 2020 Mes: 11

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/11/01       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       313
2020/11/01       77763722     ZAMORA ZAVALETA RONAL MANUEL                                       309
2020/11/02       87495937     ZAMORA ZAVALETA RONAL MANUEL                                       304
2020/11/02       24859596     ZAMORA ZAVALETA RONAL MANUEL                                       312
2020/11/02       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       118
2020/11/02       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       324
2020/11/03       79766395     ZAMORA ZAVALETA RONAL MANUEL                                       317
2020/11/03       35912665     ZAMORA ZAVALETA RONAL MANUEL                                       341
2020/11/03       64532449     ZAMORA ZAVALETA RONAL MANUEL                                       207
2020/11/03       34976629     ZAMORA ZAVALETA RONAL MANUEL                                       333
2020/11/04       50201756     ZAMORA ZAVALETA RONAL MANUEL                                       310
2020/11/04       64178096     ZAMORA ZAVALETA RONAL MANUEL                                       321
2020/11/04       81485316     ZAMORA ZAVALETA RONAL MANUEL                                       138
2020/11/05       84186239     ZAMORA ZAVALETA RONAL MANUEL                                       316
2020/11/06       15029228     ZAMORA ZAVALETA RONAL MANUEL                                       331
2020/11/08       15559308     ZAMORA ZAVALETA RONAL MANUEL                                       148
2020/11/08       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       110
2020/11/08       86429854     ZAMORA ZAVALETA RONAL MANUEL                                       341
2020/11/08       25518120     ZAMORA ZAVALETA RONAL MANUEL                                       145
2020/11/09       80457845     ZAMORA ZAVALETA RONAL MANUEL                                       101
2020/11/09       89941095     ZAMORA ZAVALETA RONAL MANUEL                                       337
